iter	RMSE
3013	0.5427862332
3014	0.5427285922
3015	0.5426858748
3016	0.5426378691
3017	0.5425868312
3018	0.5425510966
3019	0.542468608
3020	0.5424455819
3021	0.5423704471
3022	0.5421694429
3023	0.5421145847
3024	0.5420710318
3025	0.5419503706
3026	0.5419040921
3027	0.5417760416
3028	0.5416933633
3029	0.5416486504
3030	0.5415183108
3031	0.5414630511
3032	0.5414312915
3033	0.5413834897
3034	0.5412632465
3035	0.5412161937
3036	0.5412073573
3037	0.5411851066
3038	0.5411484771
3039	0.5410542122
3040	0.5410049307
3041	0.5407484092
3042	0.5406983823
3043	0.5405509301
3044	0.5405389934
3045	0.5404758455
3046	0.5403804699
3047	0.5403345346
3048	0.5402147569
3049	0.5402075394
3050	0.5400467374
3051	0.5399477163
3052	0.53986129
3053	0.5397651555
3054	0.5396747003
3055	0.5395584613
3056	0.5393196801
3057	0.5391399938
3058	0.5391055182
3059	0.5389733842
3060	0.5388097382
3061	0.5387529272
3062	0.5387067318
3063	0.5386644131
3064	0.5386193972
3065	0.5385515325
3066	0.5385182486
3067	0.5384430434
3068	0.5383898413
3069	0.5383398899
3070	0.5383190433
3071	0.5382328716
3072	0.5381838019
3073	0.5381642154
3074	0.5381315643
3075	0.5380835007
3076	0.5380641306
3077	0.5379670464
3078	0.5378814744
3079	0.5375702137
3080	0.5373938382
3081	0.5373488747
3082	0.5371967568
3083	0.5371141752
3084	0.5370686331
3085	0.5370264068
3086	0.5369029574
3087	0.5368663164
3088	0.53678278
3089	0.5366225739
3090	0.5365839268
3091	0.5365622527
3092	0.5365081327
3093	0.5364994843
3094	0.5362036662
3095	0.5360875589
3096	0.5360005458
3097	0.5359238626
3098	0.5358987528
3099	0.5358403845
3100	0.5357707475
3101	0.5357208694
3102	0.5356734024
3103	0.5355956347
3104	0.5355061922
3105	0.5354327253
3106	0.535405996
3107	0.5353502908
3108	0.53528511
3109	0.5350715851
3110	0.5350226444
3111	0.5348527874
3112	0.5347990775
3113	0.5347177849
3114	0.534671699
3115	0.534627025
3116	0.5344991252
3117	0.5344723459
3118	0.5344504425
3119	0.5344066628
3120	0.5342854448
3121	0.5340784595
3122	0.5340687677
3123	0.5340284018
3124	0.5339167571
3125	0.5338956347
3126	0.5338614275
3127	0.5337469725
3128	0.5337269148
3129	0.5335236267
3130	0.5334815654
3131	0.5334381242
3132	0.5334184875
3133	0.5333738883
3134	0.5332517696
3135	0.5331549802
3136	0.5331454299
3137	0.5331026545
3138	0.5329796755
3139	0.5329335168
3140	0.5328761298
3141	0.5328192787
3142	0.5327240651
3143	0.5325563485
3144	0.5323254794
3145	0.5321811512
3146	0.5320964303
3147	0.5320850371
3148	0.5320382183
3149	0.5319963133
3150	0.5319468207
3151	0.53190139
3152	0.5318096464
3153	0.5317671561
3154	0.5317272668
3155	0.5316707952
3156	0.531532847
3157	0.5314555959
3158	0.5313898164
3159	0.530915431
3160	0.5308395118
3161	0.5308162266
3162	0.5307667787
3163	0.5306848367
3164	0.5306699528
3165	0.5306212018
3166	0.5306125946
3167	0.5305702214
3168	0.5305280096
3169	0.5305183747
3170	0.5303442538
3171	0.5302246234
3172	0.5301972678
3173	0.5301205836
3174	0.5300572213
3175	0.5300065826
3176	0.5299020839
3177	0.5298222935
3178	0.5297472746
3179	0.5297030326
3180	0.5296321833
3181	0.5295777528
3182	0.5292943365
3183	0.5292585747
3184	0.5292458923
3185	0.5291873203
3186	0.5290154746
3187	0.5289951788
3188	0.5289539801
3189	0.528912321
3190	0.5288734376
3191	0.528830088
3192	0.5288103434
3193	0.5287739647
3194	0.5287459095
3195	0.5286722986
3196	0.528506867
3197	0.5284727441
3198	0.5283317783
3199	0.5283003188
3200	0.5282806448
3201	0.5281911726
3202	0.5280477042
3203	0.5278794325
3204	0.5277974619
3205	0.5277280427
3206	0.5275402778
3207	0.5275107232
3208	0.5274897444
3209	0.5274762799
3210	0.5274533234
3211	0.5273179779
3212	0.5272737447
3213	0.5272204998
3214	0.52715802
3215	0.5270038805
3216	0.5269587426
3217	0.5268415326
3218	0.5268230019
3219	0.5266101882
3220	0.5265969003
3221	0.5265662858
3222	0.5265342251
3223	0.526460774
3224	0.5260499783
3225	0.5260413209
3226	0.5260212589
3227	0.5259813077
3228	0.5259358844
3229	0.5259166992
3230	0.5258737545
3231	0.5256560323
3232	0.5256157534
3233	0.5255965919
3234	0.5255200858
3235	0.5254802126
3236	0.5250869867
3237	0.5250114172
3238	0.5249613185
3239	0.524901089
3240	0.5247442339
3241	0.5245967613
3242	0.5245596094
3243	0.524419369
3244	0.5243989303
3245	0.5243897573
3246	0.5242556378
3247	0.5242161635
3248	0.5241827587
3249	0.5240112489
3250	0.5240031353
3251	0.5238566626
3252	0.5236599112
3253	0.5236192309
3254	0.5235210018
3255	0.5234073384
3256	0.5233888043
3257	0.5232857287
3258	0.5231247085
3259	0.5230677518
3260	0.5230104526
3261	0.5229175863
3262	0.5228600986
3263	0.522817405
3264	0.522751799
3265	0.52272042
3266	0.522313334
3267	0.5222581109
3268	0.5222499479
3269	0.5222090149
3270	0.5220910852
3271	0.5219168984
3272	0.5217687307
3273	0.5213198534
3274	0.5212684145
3275	0.5211711416
3276	0.5211153808
3277	0.5207079885
3278	0.5205339173
3279	0.5204276652
3280	0.5203008099
3281	0.5201235701
3282	0.5197483462
3283	0.5196506464
3284	0.5193294142
3285	0.5192907735
3286	0.5192625172
3287	0.5190095523
3288	0.5188482028
3289	0.5188139626
3290	0.5186654941
3291	0.5185217758
3292	0.518509232
3293	0.5184347914
3294	0.5183794337
3295	0.5183051356
3296	0.5182612347
3297	0.5180743344
3298	0.5180398777
3299	0.5180102291
3300	0.5178870431
3301	0.5178769133
3302	0.5178523943
3303	0.5176818064
3304	0.5173154908
3305	0.5171959678
3306	0.5171303573
3307	0.51680533
3308	0.5167751862
3309	0.5164250445
3310	0.5163817636
3311	0.516148076
3312	0.5160545038
3313	0.5160036547
3314	0.5159871793
3315	0.5158851509
3316	0.5157403963
3317	0.515701717
3318	0.5156909417
3319	0.515555721
3320	0.5155234561
3321	0.5155154814
3322	0.515429408
3323	0.5154007519
3324	0.5153461447
3325	0.5152224316
3326	0.51499816
3327	0.5149477824
3328	0.5149010561
3329	0.5148582911
3330	0.5148006642
3331	0.5146223926
3332	0.5144811302
3333	0.5143765814
3334	0.5143584157
3335	0.5141961079
3336	0.5141574277
3337	0.5139913632
3338	0.513921697
3339	0.5138954473
3340	0.5137576783
3341	0.5136743563
3342	0.513620836
3343	0.5135444979
3344	0.5132110299
3345	0.5131375169
3346	0.5129944291
3347	0.5129838414
3348	0.512932274
3349	0.512720895
3350	0.5126285993
3351	0.5125849968
3352	0.5125446177
3353	0.5124000751
3354	0.5122628772
3355	0.5120990492
3356	0.5119658393
3357	0.5118400958
3358	0.5117991557
3359	0.5114805902
3360	0.5114617021
3361	0.5114183541
3362	0.5113761309
3363	0.5112679531
3364	0.5110985241
3365	0.5110642852
3366	0.5110148767
3367	0.5108807663
3368	0.5108460923
3369	0.5108113281
3370	0.5105958296
3371	0.5105752988
3372	0.5104552391
3373	0.5103485516
3374	0.5103124261
3375	0.510295338
3376	0.5101633043
3377	0.5101263562
3378	0.5097927441
3379	0.509752412
3380	0.509722166
3381	0.5096719397
3382	0.5096354384
3383	0.5095351884
3384	0.5094854952
3385	0.5094771609
3386	0.50916089
3387	0.5091161774
3388	0.5090383083
3389	0.5089960314
3390	0.5089810728
3391	0.5088727686
3392	0.5088624367
3393	0.508703806
3394	0.5086349318
3395	0.5084431633
3396	0.5083937271
3397	0.5083866602
3398	0.508281757
3399	0.5080834027
3400	0.5080100559
3401	0.5079800622
3402	0.507881968
3403	0.5078571878
3404	0.5078467122
3405	0.5074667405
3406	0.5074525692
3407	0.5073985415
3408	0.5073447568
3409	0.5072226963
3410	0.507110889
3411	0.5070696667
3412	0.5067201965
3413	0.5066822773
3414	0.5066724911
3415	0.5066328134
3416	0.506580424
3417	0.5065340854
3418	0.5064460226
3419	0.506407042
3420	0.5062850752
3421	0.5062481222
3422	0.5061466614
3423	0.5059922933
3424	0.5059624384
3425	0.5059131777
3426	0.5058161978
3427	0.5056628482
3428	0.5056439281
3429	0.5055299313
3430	0.5054084218
3431	0.5053626258
3432	0.5052670484
3433	0.5052277947
3434	0.5051857906
3435	0.5050235443
3436	0.504623349
3437	0.5044685699
3438	0.5044386077
3439	0.5044117291
3440	0.5043750391
3441	0.5043402276
3442	0.5042489865
3443	0.5042105017
3444	0.5038724209
3445	0.5038246016
3446	0.5037756864
3447	0.503733308
3448	0.5037168597
3449	0.5036844922
3450	0.5035241374
3451	0.5034857405
3452	0.5034403534
3453	0.5033165843
3454	0.5032416307
3455	0.5031829292
3456	0.5031447384
3457	0.5031183085
3458	0.5030707355
3459	0.5030369092
3460	0.5029505135
3461	0.5029160464
3462	0.5028778843
3463	0.5025482297
3464	0.5024297022
3465	0.5023903769
3466	0.5023451692
3467	0.5023024583
3468	0.5022940827
3469	0.5022552212
3470	0.5022466323
3471	0.502218094
3472	0.5021716244
3473	0.5021474328
3474	0.5021161655
3475	0.5019281096
3476	0.5018963155
3477	0.5017799773
3478	0.501663997
3479	0.5016560705
3480	0.501610125
3481	0.5012881215
3482	0.5012505561
3483	0.5011186173
3484	0.5010661677
3485	0.5010413009
3486	0.500865117
3487	0.5008344603
3488	0.5006371506
3489	0.5006250411
3490	0.5005940655
3491	0.5005587904
3492	0.5005266212
3493	0.500475531
3494	0.5004314709
3495	0.5003167938
3496	0.5002506509
3497	0.5002001198
3498	0.4999911499
3499	0.4999620468
